此版不再维护,#genre#
OCN MOVIES,p3p://108.181.32.169:55214/641a16a3000dbfc9bf422a860622246a
DISNEY???,p3p://108.181.32.169:55214/641a16b700065bbcbf4276c121e67572
MBC DRAMA,p3p://108.181.32.169:55214/641a16ca0002ccedbf42c010275c2770
MBC???,p3p://108.181.32.169:55214/641a16dd00097a6fbf430bfe2c7f5e99
CTS ONSTYLE,p3p://108.181.32.169:55214/641a16f60006f6dabf436d0104342620
TV??,p3p://108.181.32.169:55214/641a170d00090593bf43c7603c7831ea
CBS,p3p://108.181.32.169:55214/641a174a0004ee56bf44b49c077c07d1
SPOTV,p3p://108.181.32.169:55214/641a175c000571b5bf44fb0d1f291038
SPOTV 2,p3p://108.181.32.169:55214/641a162a00091534bf4050ab7d5940fb
KBS???,p3p://108.181.32.169:55214/641a177400036e3fbf4558494fd13999
MNET,p3p://108.181.32.169:55214/641a178900000fe4bf45a9753b4c1a1d
??TV,p3p://108.181.32.169:55214/641a179e00022b19bf45fc07109c7350
SBS PLUS,p3p://108.181.32.169:55214/641a17b200050b2cbf464ae169a83ce6
OCN THRILLS,p3p://108.181.32.169:55214/641a17c6000675d0bf46995e33067f1b
????TV,p3p://108.181.32.169:55214/641a17d8000a8b40bf46e0ba276c0477
???????,p3p://108.181.32.169:55214/641a17eb000d2cd1bf472b9f4a697c7a
SBS???,p3p://108.181.32.169:55214/641a1807000e2893bf47993f54057b7f
SBS??,p3p://108.181.32.169:55214/641a181900011a81bf47dc38661e214f
JTBC??,p3p://108.181.32.169:55214/641a183c000cddb0bf4867f37b157f23
TVB翡翠台,p3p://108.181.32.169:55214/641009ee000871369800bf4762e35621
TVB翡翠台,p3p://108.181.32.169:55214/6410094a000234c597fe3d0e63905877
TVB翡翠台,p3p://108.181.32.169:55214/64100a0b000cbbda980131a946a90bc0
TVB明珠台PEARL,p3p://108.181.32.169:55214/64100a2a0003a57f9801a86d6b050a59
NOW体育台,p3p://108.181.32.169:55214/6410211d00048968985b4de16d6e5b6a
VIU TV,p3p://108.181.32.169:55214/641021400008eb86985bd7b90b510a5b
VIU SIX,p3p://108.181.32.169:55214/6410215d000ad4ca985c497e192b3552
HOY咨询台有线新闻台,p3p://108.181.32.169:55214/64100a4d0003fbac9802313b0c8b4f3f
HOY咨询台有线新闻台,p3p://108.181.32.169:55214/6427e50e0008e093f53042b347a45e2f
有線體育台,p3p://108.181.32.169:55214/64100a6b000527e19802a6b80be147fa
有線耀才财经,p3p://108.181.32.169:55214/64102268000ecb1f98605d7b0a602bf4
有線603跑马,p3p://108.181.32.169:55214/64100253000d483097e30b0629d25344
有線18台跑马,p3p://108.181.32.169:55214/641002ab000aa8ea97e4621a4f8c0b83
CH288跑马,p3p://108.181.32.169:55214/641002df0003eab597e52b80616d018d
CH289跑马,p3p://108.181.32.169:55214/641002f7000a790097e58aee1e6e4196
星空卫视,p3p://108.181.32.169:55214/64102283000b474e9860c60d1e264899
澳亚卫视,p3p://108.181.32.169:55214/641022f9000772dd9862920216c85f6a
TVB粵語片台,p3p://108.181.32.169:55214/643361c7000d4bee220f05703b541d41
TVB华語剧台,p3p://108.181.32.169:55214/643361e10003610a220f68773c0b4c78
TVB戲曲台,p3p://108.181.32.169:55214/64336236000b18a12210b67722665e99
晴天港台,#genre#
中视,mitv://generationnexxxt.com:19806/27826c4ed7234c0d8759bc7fe6786a18
华视,mitv://generationnexxxt.com:19806/761bc3c0662247d18b0db4da8070b7f4
民视,mitv://generationnexxxt.com:19806/7b046996e7d5417eb4a619194072bbc0
台视,mitv://generationnexxxt.com:19806/9868c18e3c0940cd8aa003d9ae54f862
公视,mitv://generationnexxxt.com:19806/5bc9388122b840f1abd2ff73c85049a6
中视,mitv://generationnexxxt.com:19806/c4ede9c3d1a84d0b9afe57622abcb9e7
华视,mitv://generationnexxxt.com:19806/177390ae66634acca9be01242a769660
台视,mitv://generationnexxxt.com:19806/3c20d4387ec845149b2ded5f28805f18
民视,mitv://generationnexxxt.com:19806/8d864649cfc54b518b3d137d67583155
中视新闻台,mitv://generationnexxxt.com:19806/cb5965a89e434df7aeb66b2364116ae4
华视新闻,mitv://generationnexxxt.com:19806/ebe8db2daafa47768f37bcae17bfe299
民视新闻台,mitv://generationnexxxt.com:19806/d24f18e610d248b7a450d29492b37ebf
台视新闻台,mitv://generationnexxxt.com:19806/9817b59742464113bd5656fcc7dced84
台视财经台,mitv://generationnexxxt.com:19806/e01d7738e33e456a812f7cefbf27b29a
东森新闻台,mitv://generationnexxxt.com:19806/e1a899eded4d48578084c61957fb8c2b
东森新闻台,mitv://generationnexxxt.com:19806/35983e2efd5c44bf84bfb2977bbbc96d
中天新闻台,mitv://generationnexxxt.com:19806/bd9064ee198045a386f1f2dba5073f4e
三立新闻台,mitv://generationnexxxt.com:19806/9388262af2604cc798800736d070d39e
TVBS新闻台,mitv://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60
TVBS,mitv://generationnexxxt.com:19806/9fb651a7ec2e402588a0752ba1035476
东森财经新闻台,mitv://generationnexxxt.com:19806/9193e5efd94f4991ba8bfbc98bdc3f19
非凡新闻台,mitv://generationnexxxt.com:19806/02f80f7aad2c480992e06e1bd8a7facb
壹电视新闻台,mitv://generationnexxxt.com:19806/31dad83ef5b74c5db225482cd2e0fbae
年代新闻,mitv://generationnexxxt.com:19806/95f67e884d88463e907c301d05fa68b7
寰宇新闻台,mitv://generationnexxxt.com:19806/a265fb55774a4554bc2db19b16f53be6
寰宇新闻台湾台,mitv://generationnexxxt.com:19806/ca27b65855704124be186aa0e5127c24
镜新闻,mitv://generationnexxxt.com:19806/668a0abb880a496d8f57fad2f580566b
三立iNEWS,mitv://generationnexxxt.com:19806/ac384b2c9a4a47c3a538f9116ab7e4d8
NHK新闻资讯台,mitv://generationnexxxt.com:19806/c2da55d84a72418c8f1876c25ec97a1d
BBC World News,mitv://generationnexxxt.com:19806/ecc7214268ee448ab42b65d9f2e2663a
CNBC,mitv://generationnexxxt.com:19806/b642a4ce45734a7190f0acbd8cd462dd
Bloomberg TV,mitv://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
中天综合台,mitv://generationnexxxt.com:19806/d6433dcd1a2a4aacb1c63a81ae8f11e6
中天娱乐台,mitv://generationnexxxt.com:19806/6932151dd5a74b759a053f78a719fbf3
东森戏剧台,mitv://generationnexxxt.com:19806/4fae332a68a04f3fa77a158ac1fa4bce
八大戏剧台,mitv://generationnexxxt.com:19806/4eec82bd1e634ceab82b90e395116c83
TVBS欢乐台,mitv://generationnexxxt.com:19806/569aec3edbbc4267bd6f829b3d495d5a
纬来综合台,mitv://generationnexxxt.com:19806/d40310ae8bba42569d3d90b4cf7d9928
八大第一台,mitv://generationnexxxt.com:19806/270abff66f5e496fb9c100a0dbca3fe6
八大综合台,mitv://generationnexxxt.com:19806/6c18a737c1394e59ae5072935d630f40
三立台湾台,mitv://generationnexxxt.com:19806/ff12e8f29f9b4f61a9b766709aa498f6
三立台湾台,mitv://generationnexxxt.com:19806/7554a57ea53f4c10ae4e219ac2d374c4
三立都会台,mitv://generationnexxxt.com:19806/7a36f98eee8e48a48ea64a1359083c8a
东森综合台,mitv://generationnexxxt.com:19806/a05a4d8b51f54013925315261a2c6aa9
纬来日本,mitv://generationnexxxt.com:19806/5f9d37ba1fc04a04aaec6979908294a2
卫视中文台,mitv://generationnexxxt.com:19806/7f7bdcb1fb94430daa8ba120dcbfde4e
超视,mitv://generationnexxxt.com:19806/5121f16c4b634c1683e9444aa68494b6
高点综合台,mitv://generationnexxxt.com:19806/462775e2153243fc92adec0793c638d0
HBO,mitv://generationnexxxt.com:19806/37f11d742fee447ab15f07db28095bd6
HBO强档巨献,mitv://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创巨献,mitv://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
HBO Family,mitv://generationnexxxt.com:19806/8a0208ebdfa04b5eab112f0c8b01719c
StarMovies HD,mitv://generationnexxxt.com:19806/cdbfcfca93f846c7bcc30d0fd108923f
卫视电影台,mitv://generationnexxxt.com:19806/f5f1de75dbbf48e2a21a498977ffb8e4
东森电影台,mitv://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
东森洋片台,mitv://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1
好莱坞电影台,mitv://generationnexxxt.com:19806/9862f4958472458ca2ebc718bb92a5c6
CINEMAX,mitv://generationnexxxt.com:19806/fd7fd316ff5f4ae0a79d274a86483a4f
纬来电影台,mitv://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
龙祥电影,mitv://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
美亚电影台HD,mitv://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
美亚电影台(粤语),mitv://generationnexxxt.com:19806/ee16565eb5fe46be8d22cbbde1fa9fae
龙华电影,mitv://generationnexxxt.com:19806/1df6f5f0993a46faa17f676518654709
AXN,mitv://generationnexxxt.com:19806/893f7dec641a42458f47ccfbd93525ba
星卫HD电影台,mitv://generationnexxxt.com:19806/832bfeb4b3b84dd2a7428f9db69504eb
靖天映画,mitv://generationnexxxt.com:19806/b723859f3ed94e5ba712148b209eefd0
靖天电影台,mitv://generationnexxxt.com:19806/d8c581e0e1a24823a3d2110e3584ef8b
WARNER TV,mitv://generationnexxxt.com:19806/cd2062a6c5a94d548f3516d96e23deec
AMC最爱电影,mitv://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
CatchPlay电影台,mitv://generationnexxxt.com:19806/2dccaec60f0e418d82d2d0bb09f0c4a8
影迷数位电影台,mitv://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
CinemaWorld,mitv://generationnexxxt.com:19806/e262f40881b2461f9a270b4d9d0b54c3
壹电视电影台,mitv://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352
HITS,mitv://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
私人影院,mitv://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
采昌影剧台,mitv://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
国家地理频道,mitv://generationnexxxt.com:19806/37a44d0af7634364a91f2fb8d9b9cf9b
探索频道,mitv://generationnexxxt.com:19806/9f2e92df32b34a569ad7e6818f4732fb
TLC旅游生活,mitv://generationnexxxt.com:19806/621ca70412034f5eb919c1ec03679804
动物星球,mitv://generationnexxxt.com:19806/5b41e724ea8e4e7eb92e3dac95589165
BBC Earth,mitv://generationnexxxt.com:19806/49261fefe28441bea7b775cc44fa16b5
Discovery Asia,mitv://generationnexxxt.com:19806/0afefbe6244c42dbac40a3d8abef8d07
Discovery科学频道,mitv://generationnexxxt.com:19806/39e1494bd82c449892c6f92a6c8dc213
DMAX,mitv://generationnexxxt.com:19806/50af7fb4500840e292bcfae4dd50e97f
EVE,mitv://generationnexxxt.com:19806/f21130546932443d98f6ec02aa4ec99a
历史频道,mitv://generationnexxxt.com:19806/e6f506b509c94bacb4a371cdbcbe7719
罪案侦缉频道,mitv://generationnexxxt.com:19806/ef7b4ee3be374092a4a0074a6be41e03
BBC Lifestyle,mitv://generationnexxxt.com:19806/178e533979bb4ec3af9190ca475f23ef
Lifetime,mitv://generationnexxxt.com:19806/112b06172cdf41cbb6990e64d30cab0c
KLT-靖天国际台,mitv://generationnexxxt.com:19806/12d39bada24843588ad72a3175b785a2
HGTV居家乐活频道,mitv://generationnexxxt.com:19806/84613e96237545769558cc572e6d1ab0
Love Nature,mitv://generationnexxxt.com:19806/574be1e2e0054216abe436413ea4221a
美食星球,mitv://generationnexxxt.com:19806/1baaeb6967434fee9bf4412904e573b0
亚洲美食频道,mitv://generationnexxxt.com:19806/5b787bd078c84a3caa09c3665c66dc50
亚洲旅游台,mitv://generationnexxxt.com:19806/259c24cb79ce4b5db1fb1e1b894c517e
EYE TV旅游台,mitv://generationnexxxt.com:19806/2d426994acef44deb401aa8a4cd5a92e
靖天资讯台,mitv://generationnexxxt.com:19806/5c9d432112fd4d4e92263a34415293fa
靖天综合台,mitv://generationnexxxt.com:19806/ed2e3f294dcc40c1b72aba372fbed64d
靖天育乐台,mitv://generationnexxxt.com:19806/d67fd6c2e7c44e17b9e86d9073f2930e
中视经典台,mitv://generationnexxxt.com:19806/8b9e15ff15474ccbbc2780c1484e50c9
中视菁采台,mitv://generationnexxxt.com:19806/ae5e01a7bc294327b88f65aa5d38217c
TVBS精采台,mitv://generationnexxxt.com:19806/2089afbec2474359add275658522922f
壹电视综合,mitv://generationnexxxt.com:19806/617d6cf150574cb485ee07aea57262fd
纬来精采,mitv://generationnexxxt.com:19806/1db14fe8aad841b4b28eca2b136e7206
ETtoday综合台,mitv://generationnexxxt.com:19806/8e1b32241c9d4d079a2df7dc99adb312
民视第一台,mitv://generationnexxxt.com:19806/b97979cec8d74feebc370f3470cc06c6
民视台湾台,mitv://generationnexxxt.com:19806/192bd12842624eb39e2f6b86eeacdca8
Nice TV靖天欢乐台,mitv://generationnexxxt.com:19806/439163cf3469473b8ffd582b687991be
八大优频道,mitv://generationnexxxt.com:19806/7abaa68442ce4ed7ad7c9772fb46eda9
三立戏剧台,mitv://generationnexxxt.com:19806/7a5b874b630d457bb5997a2fe4690550
龙华戏剧,mitv://generationnexxxt.com:19806/5d4f0bd2b18b4a588a0ca733569b18dd
靖天戏剧台,mitv://generationnexxxt.com:19806/1282202787324223b35e3c84d9e673c6
靖洋戏剧台,mitv://generationnexxxt.com:19806/84a559f1b4884854be933d5d4fc0d4a6
靖天日本台,mitv://generationnexxxt.com:19806/c88dcc9ddf6747b991fc1a0db939147d
i-Fun动漫台,mitv://generationnexxxt.com:19806/91a0e3fa1a714dd7b7cf55343052cd4f
韩国娱乐台,mitv://generationnexxxt.com:19806/80d680dc15ec44bea9c3a3160ecdcb14
星卫娱乐台,mitv://generationnexxxt.com:19806/e83cc99135884327a96306484b0b8685
ROCK Extreme,mitv://generationnexxxt.com:19806/fc56480dab3541a6a99d66c3d2048526
中天亚洲台,mitv://generationnexxxt.com:19806/7c932e1429374b358b547a75ebba7ca8
TVBS亚洲台,mitv://generationnexxxt.com:19806/5459e179cc3b4ea49e5b6ed6a4f298c9
东森亚洲卫视,mitv://generationnexxxt.com:19806/8a43d9cb067b47aaa8fd5f550930be0c
tvN,mitv://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
三立综合台,mitv://generationnexxxt.com:19806/792a7263dd7b4c7484512d07f3c21083
八大娱乐台,mitv://generationnexxxt.com:19806/cea44ead76804413bd48caf76c5c2749
TechStorm,mitv://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602
EYE TV戏剧台,mitv://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89
CN卡通频道,mitv://generationnexxxt.com:19806/f4dd909eedc64e6b9736e248aedf6d61
MOMO亲子台,mitv://generationnexxxt.com:19806/2f2d9ad70ce7410aa99f2b9fa1753dd4
东森幼幼台,mitv://generationnexxxt.com:19806/baa16215e2224e399f6dc71eb3576ed4
Animax,mitv://generationnexxxt.com:19806/22f75ace87a545aab39a2e4cd244bbad
尼克儿童频道,mitv://generationnexxxt.com:19806/879f28be19bc47df84ad3d5470be58d0
靖洋卡通Nice Bingo,mitv://generationnexxxt.com:19806/1279fb2d1ae14676a31b2e5b38a2cd57
靖天卡通台,mitv://generationnexxxt.com:19806/0e27e5f319264b609ec810e126edf969
Nick Jr.,mitv://generationnexxxt.com:19806/acebbded37714fa4a5554c025873a92c
纬来育乐台,mitv://generationnexxxt.com:19806/78b57c4d9e644fafafe01588c43b4787
纬来体育台,mitv://generationnexxxt.com:19806/79090c69d43040148deaa21d5e26c32a
纬来戏剧台,mitv://generationnexxxt.com:19806/69036778f8fc40729301e9e88aeee556
爱尔达影剧台,mitv://generationnexxxt.com:19806/932d4522f2294c6a926b7ab8027c269f
JET综合台,mitv://generationnexxxt.com:19806/cbd0c62dcb2a45cfa04f672fb2c49d14
国兴卫视,mitv://generationnexxxt.com:19806/18aaee00d2af442ebb4592e15f7b2a20
STAR World,mitv://generationnexxxt.com:19806/e60c9c99922d4fed8cfb3a8333f2d360
Z频道,mitv://generationnexxxt.com:19806/8789d946039740bda334150ac3138166
龙华偶像,mitv://generationnexxxt.com:19806/5b720b1e1b404f129e7009363d3035f8
tvN,mitv://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
France24,mitv://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694
非凡商业台,mitv://generationnexxxt.com:19806/0c1ba96949414628ae64fc70c3354e7b
公视3台,mitv://generationnexxxt.com:19806/95f2ed538e044aac891abfe6a9ce6ba7
大爱2台,mitv://generationnexxxt.com:19806/2036b83c58e344c782eb154b233c8c77
ELTV生活英语台,mitv://generationnexxxt.com:19806/78c0f08e89a844ef89d6803bce27a827
Mezzo Live,mitv://generationnexxxt.com:19806/1c1e90cd01934a5f917ec4fad5c97665
CLASSICA 古典乐,mitv://generationnexxxt.com:19806/133be9054bcd4fa68d2e34205004a51a
爱尔达体育1台,mitv://generationnexxxt.com:19806/68e521d35c0247ddbc5073dee98245a3
爱尔达体育1台,mitv://generationnexxxt.com:19806/1180278580d04cb490450ec59b4edc6b
爱尔达体育2台,mitv://generationnexxxt.com:19806/d1f16ee235314a0fbc33742ab7af534b
爱尔达体育3台,mitv://generationnexxxt.com:19806/3ebc6b89559c44dca30c4c259a5646b9
爱尔达体育4台,mitv://generationnexxxt.com:19806/df4f198dbe6347e1a084c79d208f227d
TRACE Sport Stars,mitv://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035
博斯高球,mitv://generationnexxxt.com:19806/6ff0b79453d2430986930b7c84a286df
博斯高球二台,mitv://generationnexxxt.com:19806/8afa52d0fe0047f8a6d7e51f46697f93
博斯网球台,mitv://generationnexxxt.com:19806/7fb5b66ce38747de84be865952153959
博斯魅力网,mitv://generationnexxxt.com:19806/c585ebfbfc7c4260a8d9556b5409faf0
博斯无限台,mitv://generationnexxxt.com:19806/f2973cfa7c2045e6b8a184f1bf18af7c
博斯无限二台,mitv://generationnexxxt.com:19806/143f1c23ac834d28a5296d61fed9250c
博斯运动,mitv://generationnexxxt.com:19806/6293839c167e4b6393c745db434b2465
智林体育台,mitv://generationnexxxt.com:19806/931c171e2f774f7aa1a92e97f5098c9f
博斯运动二台,mitv://generationnexxxt.com:19806/cbd52c51fbab49ae9b3bc0da9137f681
ELEVEN体育1台,mitv://generationnexxxt.com:19806/fcfde35352d5464f9ed1c711ef2d05b1
ELEVEN体育2台,mitv://generationnexxxt.com:19806/057061c0da744aa7b035169dba5ebe2a
MTV,mitv://generationnexxxt.com:19806/eb5ba5262e2e4779a1418c78d14ad1e5
港台电视31,mitv://generationnexxxt.com:19806/e4b56cb972e940ee8be694602294d242
港台电视32,mitv://generationnexxxt.com:19806/9c0a161f9c59476584fe4d8effc125b6
HOY TV,mitv://generationnexxxt.com:19806/10c18372b612479086c1f259245543ff
﻿翡翠台(备),mitv://147.135.39.171:9906/657c8f940005cf8fa955b96f23e11195
J2,mitv://generationnexxxt.com:19806/6a623cf5c0bc4c96b8fd45a47af4a872
无线新闻台(备),mitv://147.135.39.171:9906/657c8f940000cdb0a955b82762a73640
无线新闻台,mitv://147.135.39.171:9906/657c8f93000dad85a955b78b7a3a4c4f
无线财经体育资讯台,mitv://generationnexxxt.com:19806/8bcc654c89f74ebdb4e82062ef5f998c
ViuTVsix,mitv://generationnexxxt.com:19806/ba99e7a39d9c4e74bacc5de14f58dcf6
ViuTV,mitv://generationnexxxt.com:19806/976916e8baee45a89d5e023224f7ab2b
凤凰中文台,mitv://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
凤凰资讯台,mitv://generationnexxxt.com:19806/6684e9f6606f49fba9b6de846dbdcb64
凤凰香港台,mitv://generationnexxxt.com:19806/8e396c3ec52f4eee9e5b7868042b1bf2
TVB星河(粤),mitv://generationnexxxt.com:19806/0c08d9d705a747908c23ba652726d777
澳门-MACAU,mitv://generationnexxxt.com:19806/f9ba8df6f9ed45789e882211735e6414
澳门莲花,mitv://generationnexxxt.com:19806/4c56fbe4e68541a9a759fa269574f98b
now新闻台,mitv://generationnexxxt.com:19806/d7a5bbf5664945cc8589b36b8434d68d
HKC 18,mitv://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
戏曲台,mitv://generationnexxxt.com:19806/4c3b3c3a6c8849c3aa0fc9938859e134
TVB娱乐新闻台,mitv://generationnexxxt.com:19806/46bb3afe133d4cd8ac4b195c7f5f428c
翡翠台,mitv://147.135.39.171:9906/657c8f9400023bf0a955b8853ca47814
千禧经典台,mitv://generationnexxxt.com:19806/1a5b04c67ece47bb87aa482e2c73138a
Thrill,mitv://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
明珠台,mitv://generationnexxxt.com:19806/9993262cc067418a983f0c7ec18adef9
香港国际财经台,mitv://generationnexxxt.com:19806/6aa47af091b54d618d1513b1bc23b0b9
18台,mitv://generationnexxxt.com:19806/8bf8f53c61944785b13817297101af20
now财经台,mitv://generationnexxxt.com:19806/88f95058c046453a973e2540701ccb4e
霹雳台湾台,mitv://generationnexxxt.com:19806/dcdf778fe9ca4184ad6af3a911765cf0
Hands Up,mitv://generationnexxxt.com:19806/7a79a82b627a417f897895b4adf874aa
粤语片台,mitv://generationnexxxt.com:19806/3a44c9c92439443494b8ecff6fdb2336
亚洲剧台,mitv://generationnexxxt.com:19806/ee081a662356489d8b2170952ec91d24
功夫台,mitv://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
HOY资讯台,mitv://generationnexxxt.com:19806/eb5a565eb80d40509f0a248018dfd337
黄金翡翠台,mitv://generationnexxxt.com:19806/864714d6ebe847edaa948e9104107f12
GEM,mitv://generationnexxxt.com:19806/76f6e10887894d07bd5b225cc895e2a5
八度空间,mitv://generationnexxxt.com:19806/c1351c973d544fd9b9fcf34d36cc3ab1
天映频道,mitv://generationnexxxt.com:19806/f7581adcfa1e4eaa88b4d1206f3abe61
翡翠台(华丽台),mitv://generationnexxxt.com:19806/0485c5b3e68c43268b39c8e68b0e6244
Astro欢喜台,mitv://generationnexxxt.com:19806/a2f732d447dc4c0b9e80417490de4e1d
KIX,mitv://generationnexxxt.com:19806/3f7be3ad31504c9fa358e3fe583fac0a
大爱,mitv://generationnexxxt.com:19806/e89ec8c592484d88bc001e8d8a6c9e31
好消息,mitv://generationnexxxt.com:19806/febf2282369d409d92d68514b72fc433
原住民电视台,mitv://generationnexxxt.com:19806/cb5b7549e3604100a605ca17c82808f5
客家电视台,mitv://generationnexxxt.com:19806/eafabb6e7c30439b8ecd35ad40a46a96
好消息2台,mitv://generationnexxxt.com:19806/2b9f20946a6147dfba8f92373fbafee5
佛卫慈悲台,mitv://generationnexxxt.com:19806/be70c8b5b35c4551b5c7d3c905234e69
体育频道,#genre#
CCTV5,http://1.15.48.2:65321/vfdgrtygdfgd000/a.php?id=0246
CCTV5+,http://1.15.48.2:65321/vfdgrtygdfgd000/a.php?id=0128
CCTV16,http://1.15.48.2:65321/vfdgrtygdfgd000/a.php?id=0388
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
新视觉,http://1.15.48.2:65321/vfdgrtygdfgd000/b.php?id=xsjhd8m/8000000
新视觉,http://1.15.48.2:65321/vfdgrtygdfgd000/b.php?id=xsjhd/4000000
五星体育,http://1.15.48.2:65321/vfdgrtygdfgd000/b.php?id=wxtyhd8m/8000000
五星体育,http://1.15.48.2:65321/vfdgrtygdfgd000/b.php?id=ssty/4000000
劲爆体育,http://1.15.48.2:65321/vfdgrtygdfgd000/b.php?id=jbtyhd8m/8000000
劲爆体育,http://1.15.48.2:65321/vfdgrtygdfgd000/b.php?id=jbtyhd/4000000
咪咕足球,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=ystenlive&id=1000000006000270002
咪咕体育,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=ystenlive&id=1000000006000270001
全民热练,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=ystenlive&id=1000000006000270007
影视频道,#genre#
1905环球经典,http://1.15.48.2:65321/vfdgrtygdfgd000/1905.php?id=19052
1905云影院,http://1.15.48.2:65321/vfdgrtygdfgd000/1905.php?id=19051
重温经典,http://1.15.48.2:65321/vfdgrtygdfgd000/q.php?id=5563
重温经典,http://1.15.48.2:65321/vfdgrtygdfgd000/w.php?id=CWJDHD
黑莓电影,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=hnbblive&id=2000000003000000001
黑莓电影,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=ystenlive&id=1000000004000019624
精彩影视,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=hnbblive&id=2000000004000000063
精彩影视,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=wasusyt&id=6000000006000320630
CHC动作电影,http://1.15.48.2:65321/vfdgrtygdfgd000/a.php?id=0324
CHC高清电影,http://1.15.48.2:65321/vfdgrtygdfgd000/a.php?id=0325
CHC家庭影院,http://1.15.48.2:65321/vfdgrtygdfgd000/a.php?id=0323
华语影院,http://1.15.48.2:65321/vfdgrtygdfgd000/b.php?id=hyyy8m/8000000
星光影院,http://1.15.48.2:65321/vfdgrtygdfgd000/b.php?id=xgyy8m/8000000
全球大片,http://1.15.48.2:65321/vfdgrtygdfgd000/b.php?id=qqdp8m/8000000
斗鱼4K,http://1.15.48.2:65321/vfdgrtygdfgd000/d.php
iHot频道,#genre#
爱科幻,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=hnbblive&id=2000000004000000033
爱科幻,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=wasusyt&id=6000000006000020630
爱浪漫,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=hnbblive&id=2000000004000000035
爱浪漫,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=wasusyt&id=6000000006000040630
爱院线,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=hnbblive&id=2000000004000000034
爱院线,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=wasusyt&id=6000000006000030630
爱喜剧,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=hnbblive&id=2000000004000000032
爱喜剧,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=wasusyt&id=6000000006000010630
爱经典,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=hnbblive&id=2000000004000000037
爱经典,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=wasusyt&id=6000000006000060630
爱奇谈,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=hnbblive&id=2000000004000000058
爱奇谈,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=wasusyt&id=6000000006000270630
爱悬疑,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=hnbblive&id=2000000004000000036
爱悬疑,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=wasusyt&id=6000000006000050630
爱怀旧,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=hnbblive&id=2000000004000000057
爱怀旧,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=wasusyt&id=6000000006000260630
爱旅行,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=hnbblive&id=2000000004000000056
爱旅行,http://1.15.48.2:65321/vfdgrtygdfgd000/c.php?p=wasusyt&id=6000000006000250630
